numid;pid;vid;lid;sid;postcode_left;straat_left;woonplaatsnaam;huisnummer;huisletter;huisnummertoevoeging;oppervlakte;woningequivalent;gebruiksdoelen;pand_bouwjaar;pc6_gemiddelde_woz_waarde_woning;gemiddelde_gemeente_woz;pc6_eigendomssituatie_perc_koop;pc6_eigendomssituatie_perc_huur;pc6_eigendomssituatie_aantal_woningen_corporaties;netbeheerder;energieklasse;woning_type;sbicode;gas_ean_count;p6_grondbeslag_m2;p6_gasm3_2023;p6_gas_aansluitingen_2023;p6_kwh_2023;p6_kwh_productie_2023;point;buurtcode;buurtnaam;wijkcode;wijknaam;gemeentecode;gemeentenaam;provincienaam;provinciecode;geometry;id;stad;straat_right;huisaanduiding;postcode_right;res_regio;provincie;gemeente;buurt;wijk;gebruiksdoel;woning_status;bouwjaar;voetafdruk_oppervlakte_m2;groot_dak;rijksmonument;beschermd_stadsgezicht;gemeentelijk_monument;geschiktheid;dak_oppervlakte_m2;dak_oppervlakte_geschikt_m2;potentie_n_panelen;totale_potentie_kwh_per_jaar;resterende_potentie_kwh;sde_status_adres;zonnepanelen_aanwezig_2024;nieuwe_panelen_tov_2023;co2_ton_bespaard_per_jaar
3,612E+14;361100000107092.0;8,26824E+11;0;0;1815JV;Koninginnelaan;Alkmaar;20;;;18.000.000;0;overige gebruiksfunctie;1960;764;287;100;0;0;liander;;;;0;0;0.000000;0;3.901.000.000;1.185.000.000;POINT (4.726897500410578 52.6233700948514);BU03610106;Oranjepark;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.726897500410578 52.6233700948514);Zonnepanelen.361100000107092;Alkmaar;Koninginnelaan;20;1815JV;Noord Holland Noord;Noord-Holland;Alkmaar;Oranjepark;Zuid;overige gebruiksfunctie;Pand in gebruik;1960;20;Nee;Nee;Nee;Nee;Mogelijk geschikt;20;11;4;1220;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000038050.0;8,26825E+11;0;0;1826GG;Buizerdweg;Alkmaar;10;;;124.000.000;1;woonfunctie;1980;0;287;100;0;0;liander;;;;1;1792;879.000.000;30;3.133.000.000;849.000.000;POINT (4.762903141749721 52.65893223740074);BU03610602;De Horn-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.762903141749721 52.65893223740074);Zonnepanelen.361100000038050;Alkmaar;Buizerdweg;10;1826GG;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Noord;De Mare;woonfunctie;Pand in gebruik;1980;63;Nee;Nee;Nee;Nee;Mogelijk geschikt;63;12;5;1440;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000039207.0;8,26826E+11;0;0;1826HE;Vogelweg;Alkmaar;178;;;100.000.000;1;woonfunctie;1981;226;287;60;40;5;liander;;;;1;1624;1.113.000.000;45;2.839.000.000;463.000.000;POINT (4.768024175588669 52.66143295216262);BU03610602;De Horn-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.768024175588669 52.66143295216262);Zonnepanelen.361100000039207;Alkmaar;Vogelweg;178;1826HE;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Noord;De Mare;woonfunctie;Pand in gebruik;1981;49;Nee;Nee;Nee;Nee;Mogelijk geschikt;49;11;4;1260;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;365100000000593.0;8,26827E+11;0;0;1483BE;Rechtestraat;De Rijp;70;A;;118.000.000;1;woonfunctie;1676;549;287;80;0;0;liander;;;;0;0;0.000000;0;9.319.000.000;498.000.000;POINT (4.851450072687489 52.56019451058841);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.851450072687489 52.56019451058841);Zonnepanelen.365100000000593;De Rijp;Rechtestraat;70A;1483BE;Noord Holland Noord;Noord-Holland;Alkmaar;De Rijp;Graft-De Rijp;woonfunctie;Pand in gebruik;1676;76;Nee;Nee;Nee;Nee;Mogelijk geschikt;76;14;5;1640;0;Niet geschikt;Nee;Nee;0.3
3,652E+14;365100000000683.0;8,26827E+11;0;0;1483XK;Wevershof;De Rijp;34;;;101.000.000;1;woonfunctie;1972;310;287;80;0;0;liander;;;;1;1709;968.000.000;30;2.795.000.000;407.000.000;POINT (4.841608532671815 52.552943917670646);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.841608532671815 52.552943917670646);Zonnepanelen.365100000000683;De Rijp;Wevershof;34;1483XK;Noord Holland Noord;Noord-Holland;Alkmaar;De Rijp;Graft-De Rijp;woonfunctie;Pand in gebruik;1972;46;Nee;Nee;Nee;Nee;Mogelijk geschikt;46;20;7;2350;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000045615.0;8,26828E+11;0;0;1827PL;G.H.Hoijtinkstraat;Alkmaar;7;;;105.000.000;1;woonfunctie;1989;271;287;100;0;0;liander;;;;1;1496;754.000.000;42;2.698.000.000;795.000.000;POINT (4.771208397723926 52.67033770745932);BU03610704;Daalmeer-Noordoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.771208397723926 52.67033770745932);Zonnepanelen.361100000045615;Alkmaar;G.H.Hoijtinkstraat;7;1827PL;Noord Holland Noord;Noord-Holland;Alkmaar;Daalmeer-Noordoost;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1989;50;Nee;Nee;Nee;Nee;Mogelijk geschikt;50;12;4;1370;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000021919.0;8,26828E+11;0;0;1815CJ;Forestusstraat;Alkmaar;25;;;85.000.000;1;woonfunctie;1919;244;287;80;0;0;liander;;;;1;1905;837.000.000;46;2.104.000.000;142.000.000;POINT (4.737409334405807 52.63651897089135);BU03610802;Spoorbuurt;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.737409334405807 52.63651897089135);Zonnepanelen.361100000021919;Alkmaar;Forestusstraat;25;1815CJ;Noord Holland Noord;Noord-Holland;Alkmaar;Spoorbuurt;Centrum;woonfunctie;Pand in gebruik;1919;61;Nee;Nee;Nee;Nee;Mogelijk geschikt;61;17;6;3840;1940;Niet geschikt;Ja;Nee;0.7
3,612E+14;361100000100762.0;8,26828E+11;0;0;1823BJ;Hoornsekade;Alkmaar;9;;;90.000.000;1;woonfunctie;1941;0;287;100;0;0;liander;E;Rijwoning tussen;;1;1670;931.000.000;26;2.381.000.000;278.000.000;POINT (4.754842787847885 52.63588986052714);BU03610200;Rekerbuurt en Ooievaarsnest;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.754842787847885 52.63588986052714);Zonnepanelen.361100000100762;Alkmaar;Hoornsekade;9;1823BJ;Noord Holland Noord;Noord-Holland;Alkmaar;Rekerbuurt en Ooievaarsnest;Oudorp;woonfunctie;Pand in gebruik;1941;49;Nee;Nee;Nee;Nee;Mogelijk geschikt;49;11;4;1310;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000124576.0;8,26829E+11;0;0;1816KV;Van der Astpad;Alkmaar;12;;;151.000.000;1;woonfunctie;2017;430;287;90;0;0;liander;A;Rijwoning tussen;;1;838;677.000.000;29;2.479.000.000;620.000.000;POINT (4.727781967074135 52.633261814256144);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.727781967074135 52.633261814256144);Zonnepanelen.361100000124576;Alkmaar;Van der Astpad;12;1816KV;Noord Holland Noord;Noord-Holland;Alkmaar;De Hoef I en II;West;woonfunctie;Pand in gebruik;2017;57;Nee;Nee;Nee;Nee;Mogelijk geschikt;57;14;5;4790;1590;Niet geschikt;Ja;Nee;0.9
3,612E+14;361100000018841.0;8,26829E+11;0;0;1823GA;Wipmolen;Alkmaar;29;;;73.000.000;1;woonfunctie;1980;233;287;60;40;5;liander;C;Twee-onder-een-kap / rijwoning hoek;;1;1054;1.079.000.000;27;2.105.000.000;923.000.000;POINT (4.770109638324713 52.63471161643585);BU03610206;Oudorperpolder-Noord;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.770109638324713 52.63471161643585);Zonnepanelen.361100000018841;Alkmaar;Wipmolen;29;1823GA;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorperpolder-Noord;Oudorp;woonfunctie;Pand in gebruik;1980;50;Nee;Nee;Nee;Nee;Mogelijk geschikt;50;12;4;3190;1340;Niet geschikt;Ja;Ja;0.6
3,612E+14;361100000041570.0;8,2683E+11;0;0;1825LT;Kompasweg;Alkmaar;11;;;97.000.000;1;woonfunctie;1986;228;287;70;30;5;liander;B;Rijwoning tussen;;1;1238;841.000.000;31;3.146.000.000;256.000.000;POINT (4.755772226131492 52.66512538048905);BU03610601;'t Rak-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.755772226131492 52.66512538048905);Zonnepanelen.361100000041570;Alkmaar;Kompasweg;11;1825LT;Noord Holland Noord;Noord-Holland;Alkmaar;'t Rak-Noord;De Mare;woonfunctie;Pand in gebruik;1986;51;Nee;Nee;Nee;Nee;Mogelijk geschikt;51;16;6;1900;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000102647.0;8,2683E+11;0;0;1817GR;Berliozstraat;Alkmaar;58;;;16.000.000;0;overige gebruiksfunctie;1966;410;287;80;0;0;liander;;;;0;0;0.000000;0;2.670.000.000;849.000.000;POINT (4.7360143199869995 52.64285575861964);BU03610404;Bergermeer;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7360143199869995 52.64285575861964);Zonnepanelen.361100000102647;Alkmaar;Berliozstraat;58;1817GR;Noord Holland Noord;Noord-Holland;Alkmaar;Bergermeer;West;overige gebruiksfunctie;Pand in gebruik;1966;18;Nee;Nee;Nee;Nee;Mogelijk geschikt;18;10;4;1160;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000024987.0;8,2683E+11;0;0;1817CP;Papaverstraat;Alkmaar;10;;;100.000.000;1;woonfunctie;1942;290;287;100;0;0;liander;D;Twee-onder-een-kap / rijwoning hoek;;1;815;1.044.000.000;20;2.939.000.000;525.000.000;POINT (4.7416840698133935 52.64004245160109);BU03610403;Bergerhof en Blaeustraatkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7416840698133935 52.64004245160109);Zonnepanelen.361100000024987;Alkmaar;Papaverstraat;10;1817CP;Noord Holland Noord;Noord-Holland;Alkmaar;Bergerhof en Blaeustraatkwartier;West;woonfunctie;Pand in gebruik;1942;46;Nee;Nee;Nee;Nee;Mogelijk geschikt;46;12;4;1350;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000031730.0;8,26831E+11;0;0;1825AA;Hovenierstraat;Alkmaar;27;;;81.000.000;1;woonfunctie;1981;241;287;60;40;0;liander;;;;1;1331;852.000.000;38;2.066.000.000;647.000.000;POINT (4.745590426317019 52.64832861655619);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.745590426317019 52.64832861655619);Zonnepanelen.361100000031730;Alkmaar;Hovenierstraat;27;1825AA;Noord Holland Noord;Noord-Holland;Alkmaar;'t Rak-Zuid;De Mare;woonfunctie;Pand in gebruik;1981;47;Nee;Nee;Nee;Nee;Mogelijk geschikt;47;11;4;1240;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000028190.0;8,26832E+11;0;0;1824SM;Hiemerwaard;Alkmaar;75;;;119.000.000;1;woonfunctie;1974;281;287;0;0;0;liander;C;Rijwoning tussen;;1;1039;976.000.000;34;2.447.000.000;45.000.000;POINT (4.747054376730033 52.6435055745023);BU03610500;Huiswaard-1-Zuid;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.747054376730033 52.6435055745023);Zonnepanelen.361100000028190;Alkmaar;Hiemerwaard;75;1824SM;Noord Holland Noord;Noord-Holland;Alkmaar;Huiswaard-1-Zuid;Huiswaard;woonfunctie;Pand in gebruik;1974;54;Nee;Nee;Nee;Nee;Mogelijk geschikt;54;10;4;1160;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000032789.0;8,26832E+11;0;0;1822LA;Herman Heijermansstraat;Alkmaar;67;;;185.000.000;1;woonfunctie;2004;443;287;100;0;0;liander;;;;1;9925;927.000.000;76;3.846.000.000;1.547.000.000;POINT (4.76788161938797 52.65095790761663);BU03611100;Vroonermeer-Zuid;WK036111;Vroonermeer;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.76788161938797 52.65095790761663);Zonnepanelen.361100000032789;Alkmaar;Herman Heijermansstraat;67;1822LA;Noord Holland Noord;Noord-Holland;Alkmaar;Vroonermeer-Zuid;Vroonermeer;woonfunctie;Pand in gebruik;2004;100;Nee;Nee;Nee;Nee;Mogelijk geschikt;100;22;8;5120;2530;Niet geschikt;Ja;Nee;1.0
3,612E+14;361100000019039.0;8,26832E+11;0;0;1816HG;Blanckerhofweg;Alkmaar;18;;;120.000.000;1;woonfunctie;1960;0;287;0;0;0;liander;;;;1;6653;2.510.000.000;34;11.410.000.000;422.000.000;POINT (4.724704512188846 52.63439037135546);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.724704512188846 52.63439037135546);Zonnepanelen.361100000019039;Alkmaar;Blanckerhofweg;18;1816HG;Noord Holland Noord;Noord-Holland;Alkmaar;De Hoef I en II;West;woonfunctie;Pand in gebruik;1960;57;Nee;Nee;Nee;Nee;Mogelijk geschikt;57;21;8;4890;2490;Niet geschikt;Ja;Nee;0.9
3,612E+14;361100000102290.0;8,26832E+11;0;0;1816EK;Jan van Goyenstraat;Alkmaar;1216;;;18.000.000;0;overige gebruiksfunctie;1965;194;287;80;0;0;liander;;;;0;0;0.000000;0;1.905.000.000;0.000000;POINT (4.726071982186149 52.63687088376876);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.726071982186149 52.63687088376876);Zonnepanelen.361100000102290;Alkmaar;Jan van Goyenstraat;1216;1816EK;Noord Holland Noord;Noord-Holland;Alkmaar;De Hoef I en II;West;overige gebruiksfunctie;Pand in gebruik;1965;20;Nee;Nee;Nee;Nee;Mogelijk geschikt;20;10;4;1150;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000019640.0;8,26832E+11;0;0;1815CN;Scharlo;Alkmaar;9;;;50.000.000;0;winkelfunctie;1927;233;287;0;80;0;liander;A;;;1;3767;1.988.000.000;34;8.652.000.000;42.000.000;POINT (4.738682760211597 52.635250995576165);BU03610108;Bloemwijk en Zocherkwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.738682760211597 52.635250995576165);Zonnepanelen.361100000019640;Alkmaar;Scharlo;"11; 9";1815CN;Noord Holland Noord;Noord-Holland;Alkmaar;Bloemwijk en Zocherkwartier;Zuid;winkelfunctie, woonfunctie;Pand in gebruik;1927;103;Nee;Nee;Nee;Nee;Mogelijk geschikt;103;14;5;1650;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000037796.0;8,26833E+11;0;0;1826GG;Buizerdweg;Alkmaar;8;;;115.000.000;1;woonfunctie;1980;0;287;100;0;0;liander;;;;1;1792;879.000.000;30;3.133.000.000;849.000.000;POINT (4.762992488365747 52.6588811466379);BU03610602;De Horn-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.762992488365747 52.6588811466379);Zonnepanelen.361100000037796;Alkmaar;Buizerdweg;8;1826GG;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Noord;De Mare;woonfunctie;Pand in gebruik;1980;58;Nee;Nee;Nee;Nee;Mogelijk geschikt;58;11;4;1220;0;Niet geschikt;Nee;Nee;0.2
3,652E+14;365100000004429.0;8,26834E+11;0;0;1483XK;Wevershof;De Rijp;28;;;105.000.000;1;woonfunctie;1969;310;287;80;0;0;liander;C;Rijwoning tussen;;1;1709;968.000.000;30;2.795.000.000;407.000.000;POINT (4.841394742235184 52.55296024489712);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.841394742235184 52.55296024489712);Zonnepanelen.365100000004429;De Rijp;Wevershof;28;1483XK;Noord Holland Noord;Noord-Holland;Alkmaar;De Rijp;Graft-De Rijp;woonfunctie;Pand in gebruik;1969;44;Nee;Nee;Nee;Nee;Mogelijk geschikt;44;19;7;2180;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000036278.0;8,26834E+11;0;0;1825PN;Voornestraat;Alkmaar;7;;;102.000.000;1;woonfunctie;1983;268;287;100;0;0;liander;C;Rijwoning tussen;;1;2300;834.000.000;42;2.420.000.000;898.000.000;POINT (4.753582569319381 52.65549895304186);BU03610604;De Mare;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.753582569319381 52.65549895304186);Zonnepanelen.361100000036278;Alkmaar;Voornestraat;7;1825PN;Noord Holland Noord;Noord-Holland;Alkmaar;De Mare;De Mare;woonfunctie;Pand in gebruik;1983;51;Nee;Nee;Nee;Nee;Mogelijk geschikt;51;12;4;1360;0;Niet geschikt;Nee;Nee;0.3
3,652E+14;365100000005004.0;8,26834E+11;0;0;1483BR;Nieuwland;De Rijp;10;;;139.000.000;1;woonfunctie;2013;424;287;0;0;0;liander;;;;1;882;1.201.000.000;22;1.793.000.000;94.000.000;POINT (4.847517509098834 52.55892498831012);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.847517509098834 52.55892498831012);Zonnepanelen.365100000005004;De Rijp;Nieuwland;10;1483BR;Noord Holland Noord;Noord-Holland;Alkmaar;De Rijp;Graft-De Rijp;woonfunctie;Pand in gebruik;2013;90;Nee;Nee;Nee;Nee;Mogelijk geschikt;90;10;4;1190;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000105301.0;8,26835E+11;0;0;1811CR;Oudegracht;Alkmaar;216;B;;93.000.000;1;woonfunctie;1889;421;287;80;20;0;liander;;;;1;11354;1.811.000.000;38;2.919.000.000;0.000000;POINT (4.744756311478594 52.63060386368063);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.744756311478594 52.63060386368063);Zonnepanelen.361100000105301;Alkmaar;Oudegracht;"212A; 214; 214A; 214B; 216; 216A; 216B";1811CR;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-West;Centrum;woonfunctie;Pand in gebruik;1889;420;Ja;Ja;Nee;Nee;Mogelijk geschikt;420;134;49;15530;0;Mogelijk geschikt;Nee;Nee;2.9
3,612E+14;361100000037012.0;8,26836E+11;0;0;1825EN;Postiljonstraat;Alkmaar;48;;;100.000.000;1;woonfunctie;1983;252;287;100;0;0;liander;;;;1;1517;723.000.000;28;2.308.000.000;390.000.000;POINT (4.746872121631268 52.65683098909581);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.746872121631268 52.65683098909581);Zonnepanelen.361100000037012;Alkmaar;Postiljonstraat;48;1825EN;Noord Holland Noord;Noord-Holland;Alkmaar;'t Rak-Zuid;De Mare;woonfunctie;Pand in gebruik;1983;51;Nee;Nee;Nee;Nee;Mogelijk geschikt;51;11;4;1270;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000004578.0;8,26836E+11;0;0;1814JA;Louise de Colignystraat;Alkmaar;13;;;97.000.000;1;woonfunctie;1958;287;287;80;0;0;liander;;;;1;1961;1.057.000.000;44;3.276.000.000;525.000.000;POINT (4.742365377845427 52.622883944841796);BU03610101;Dillenburg en Stadhouderskwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.742365377845427 52.622883944841796);Zonnepanelen.361100000004578;Alkmaar;Louise de Colignystraat;13;1814JA;Noord Holland Noord;Noord-Holland;Alkmaar;Dillenburg en Stadhouderskwartier;Zuid;woonfunctie;Pand in gebruik;1958;62;Nee;Nee;Nee;Nee;Mogelijk geschikt;62;11;4;3740;1320;Niet geschikt;Ja;Nee;0.7
3,612E+14;361100000042661.0;8,26837E+11;0;0;1827MH;Mary Zeldenrust-Noordanusstraat;Alkmaar;5;;;84.000.000;1;woonfunctie;1989;236;287;0;80;10;liander;C;Rijwoning tussen;;1;744;907.000.000;31;1.875.000.000;312.000.000;POINT (4.770216906723215 52.66647208439431);BU03610700;Daalmeer-Zuidoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.770216906723215 52.66647208439431);Zonnepanelen.361100000042661;Alkmaar;Mary Zeldenrust-Noordanusstraat;5;1827MH;Noord Holland Noord;Noord-Holland;Alkmaar;Daalmeer-Zuidoost;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1989;38;Nee;Nee;Nee;Nee;Mogelijk geschikt;38;15;5;1690;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000029483.0;8,26837E+11;0;0;1822AK;Herenweg;Alkmaar;176;;;128.000.000;1;woonfunctie;1976;549;287;90;0;0;liander;;;;1;4033;1.844.000.000;43;3.859.000.000;1.093.000.000;POINT (4.7767119193716985 52.645076743348646);BU03610208;De Nollen;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7767119193716985 52.645076743348646);Zonnepanelen.361100000029483;Alkmaar;Herenweg;176;1822AK;Noord Holland Noord;Noord-Holland;Alkmaar;De Nollen;Oudorp;woonfunctie;Pand in gebruik;1976;74;Nee;Nee;Nee;Nee;Mogelijk geschikt;74;11;4;1250;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000018206.0;8,26837E+11;0;0;1823VM;IJsselstraat;Alkmaar;38;;;162.000.000;1;woonfunctie;1970;314;287;80;30;5;liander;B;Twee-onder-één-kap;;1;1617;1.032.000.000;38;1.968.000.000;1.032.000.000;POINT (4.7638120087071885 52.63397786456823);BU03610205;Oudorperpolder-Midden;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7638120087071885 52.63397786456823);Zonnepanelen.361100000018206;Alkmaar;IJsselstraat;38;1823VM;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorperpolder-Midden;Oudorp;woonfunctie;Pand in gebruik;1970;93;Nee;Nee;Nee;Nee;Mogelijk geschikt;93;20;7;4410;2300;Niet geschikt;Ja;Nee;0.8
3,612E+14;361100000036643.0;8,26839E+11;0;0;1825PH;Urkstraat;Alkmaar;52;;;109.000.000;1;woonfunctie;1984;250;287;80;0;0;liander;C;Rijwoning tussen;;1;2609;957.000.000;51;2.322.000.000;580.000.000;POINT (4.754499313272342 52.65627525253544);BU03610604;De Mare;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.754499313272342 52.65627525253544);Zonnepanelen.361100000036643;Alkmaar;Urkstraat;52;1825PH;Noord Holland Noord;Noord-Holland;Alkmaar;De Mare;De Mare;woonfunctie;Pand in gebruik;1984;54;Nee;Nee;Nee;Nee;Mogelijk geschikt;54;17;6;1930;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;;8,2684E+11;0;0;1815XL;Boomkampstraat;Alkmaar;15;;;77.000.000;1;woonfunctie;0;0;287;0;0;0;liander;;;;0;0;0.000000;0;2.814.000.000;0.000000;POINT (4.732718377345806 52.633375584725826);BU03610108;Bloemwijk en Zocherkwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.732718377345806 52.633375584725826);Zonnepanelen.361100000204709;Alkmaar;Asterstraat;"6; 15; 4";1815XP;Noord Holland Noord;Noord-Holland;Alkmaar;Bloemwijk en Zocherkwartier;Zuid;woonfunctie;Bouwvergunning verleend;2021;47;Nee;Nee;Nee;Nee;Mogelijk geschikt;47;17;6;1980;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000042347.0;8,2684E+11;0;0;1827LV;Joke Smitstraat;Alkmaar;2;;;109.000.000;1;woonfunctie;1989;254;287;60;40;0;liander;;;;1;1382;1.055.000.000;42;2.928.000.000;389.000.000;POINT (4.768950874675658 52.666107560135295);BU03610700;Daalmeer-Zuidoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.768950874675658 52.666107560135295);Zonnepanelen.361100000042347;Alkmaar;Joke Smitstraat;2;1827LV;Noord Holland Noord;Noord-Holland;Alkmaar;Daalmeer-Zuidoost;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1989;45;Nee;Nee;Nee;Nee;Mogelijk geschikt;45;17;6;2020;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000102361.0;8,2684E+11;0;0;1816BT;Oude Hoeverweg;Alkmaar;70;;;17.000.000;0;overige gebruiksfunctie;1970;274;287;0;0;0;liander;;;;0;0;0.000000;0;1.530.000.000;749.000.000;POINT (4.726618410853225 52.63883023924573);BU03610402;Bergerwegkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.726618410853225 52.63883023924573);Zonnepanelen.361100000102361;Alkmaar;Oude Hoeverweg;70;1816BT;Noord Holland Noord;Noord-Holland;Alkmaar;Bergerwegkwartier;West;overige gebruiksfunctie;Pand in gebruik;1970;18;Nee;Nee;Nee;Nee;Mogelijk geschikt;18;10;4;1150;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000001029.0;8,2684E+11;0;0;1813KT;Rhijnvis Feithlaan;Alkmaar;78;;;112.000.000;1;woonfunctie;1965;229;287;80;20;0;liander;C;Rijwoning tussen;;1;3102;1.139.000.000;46;2.435.000.000;339.000.000;POINT (4.744447324298215 52.6165681202144);BU03610303;Overdie-West;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.744447324298215 52.6165681202144);Zonnepanelen.361100000001029;Alkmaar;Rhijnvis Feithlaan;78;1813KT;Noord Holland Noord;Noord-Holland;Alkmaar;Overdie-West;Overdie;woonfunctie;Pand in gebruik;1965;63;Nee;Nee;Nee;Nee;Mogelijk geschikt;63;15;5;1700;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000041037.0;8,26841E+11;0;0;1827EK;Stiermarkenweg;Alkmaar;16;;;101.000.000;1;woonfunctie;1987;285;287;90;0;0;liander;;;;1;1709;895.000.000;28;2.704.000.000;733.000.000;POINT (4.765820074557004 52.66436797796737);BU03610700;Daalmeer-Zuidoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.765820074557004 52.66436797796737);Zonnepanelen.361100000041037;Alkmaar;Stiermarkenweg;16;1827EK;Noord Holland Noord;Noord-Holland;Alkmaar;Daalmeer-Zuidoost;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1987;51;Nee;Nee;Nee;Nee;Mogelijk geschikt;51;12;4;1400;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000102353.0;8,26841E+11;0;0;1816BT;Oude Hoeverweg;Alkmaar;46;;;17.000.000;0;overige gebruiksfunctie;1970;274;287;0;0;0;liander;;;;0;0;0.000000;0;1.530.000.000;749.000.000;POINT (4.726504755377694 52.638622882049496);BU03610402;Bergerwegkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.726504755377694 52.638622882049496);Zonnepanelen.361100000102353;Alkmaar;Oude Hoeverweg;46;1816BT;Noord Holland Noord;Noord-Holland;Alkmaar;Bergerwegkwartier;West;overige gebruiksfunctie;Pand in gebruik;1970;18;Nee;Nee;Nee;Nee;Mogelijk geschikt;18;10;4;1140;0;Niet geschikt;Nee;Nee;0.2
